ID,Meadow,Site,MS,Elevation,Species1,Species2,Schoener,ColeopteraVsPlants
376033,i,3,i3,711.5,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.502280899,x
206243,a,5,a5,1001,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.502336449,x
163929,a,4,a4,1002.8,ProportionVeronica teucrium,ProportionZDensityColeopteraTOTAL,0.502920231,x
545743,i,7,i7,648.5,ProportionCrepis/Hieracium/Leontodon,ProportionZDensityColeopteraTOTAL,0.503373667,x
121404,a,3,a3,949.8,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.503803888,x
630635,n,2,n2,1405.5,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.503881988,x
248703,a,6,a6,981.9,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,0.504416283,x
630721,n,2,n2,1405.5,ProportionVeronica chamaedris,ProportionZDensityColeopteraTOTAL,0.504950495,x
758029,n,5,n5,1398.6,ProportionVeronica chamaedris,ProportionZDensityColeopteraTOTAL,0.504950495,x
503309,i,6,i6,702.2,ProportionDaucus carota,ProportionZDensityColeopteraTOTAL,0.505402291,x
418534,i,4,i4,702.4,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.505585335,x
291149,i,1,i1,766.3,ProportionHippocrepis comosa,ProportionZDensityColeopteraTOTAL,0.505822785,x
630568,n,2,n2,1405.5,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,0.505952381,x
291158,i,1,i1,766.3,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,0.506234473,x
800382,o,3,o3,1612.7,ProportionHypericum sp#,ProportionZDensityColeopteraTOTAL,0.506765336,x
333593,i,2,i2,737.4,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.506998652,x
121471,a,3,a3,949.8,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,0.507326007,x
885219,u,1,u1,1745.8,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.5078125,x
248714,a,6,a6,981.9,ProportionHypericum sp#,ProportionZDensityColeopteraTOTAL,0.507945336,x
36541,a,1,a1,1020.6,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.508063298,x
460934,i,5,i5,684.5,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.508551003,x
927692,u,2,u2,1749.2,ProportionLamium album,ProportionZDensityColeopteraTOTAL,0.50928382,x
248782,a,6,a6,981.9,ProportionTeucrium chamaedris,ProportionZDensityColeopteraTOTAL,0.509575013,x
291195,i,1,i1,766.3,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.510572866,x
673107,n,3,n3,1407.7,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.512903226,x
460905,i,5,i5,684.5,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.513398077,x
927651,u,2,u2,1749.2,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.51367218,x
163831,a,4,a4,1002.8,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,0.514163619,x
927768,u,2,u2,1749.2,ProportionTrolleis europaeus,ProportionZDensityColeopteraTOTAL,0.514563107,x
333599,i,2,i2,737.4,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,0.515070229,x
503399,i,6,i6,702.2,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.515812881,x
333533,i,2,i2,737.4,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.51601478,x
248658,a,6,a6,981.9,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.516129032,x
715461,n,4,n4,1420,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.516129032,x
927773,u,2,u2,1749.2,ProportionVeronica chamaedris,ProportionZDensityColeopteraTOTAL,0.516129032,x
842770,o,4,o4,1576.2,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,0.516373304,x
715534,n,4,n4,1420,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,0.518007663,x
333548,i,2,i2,737.4,ProportionCentaurea sp#,ProportionZDensityColeopteraTOTAL,0.518203435,x
291097,i,1,i1,766.3,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.518549538,x
630667,n,2,n2,1405.5,ProportionPhyteuma orbiculare,ProportionZDensityColeopteraTOTAL,0.518569845,x
545837,i,7,i7,648.5,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.518656285,x
673018,n,3,n3,1407.7,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.518691589,x
588153,n,1,n1,1390.3,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.519230769,x
545711,i,7,i7,648.5,ProportionArenaria/Linum ym#,ProportionZDensityColeopteraTOTAL,0.520458265,x
588195,n,1,n1,1390.3,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,0.520645777,x
630589,n,2,n2,1405.5,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.521341463,x
163853,a,4,a4,1002.8,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.522311328,x
121368,a,3,a3,949.8,ProportionCentaurea sp#,ProportionZDensityColeopteraTOTAL,0.522430771,x
376001,i,3,i3,711.5,ProportionDaucus carota,ProportionZDensityColeopteraTOTAL,0.522505582,x
333591,i,2,i2,737.4,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.522807213,x
291191,i,1,i1,766.3,ProportionPotentilla sp#,ProportionZDensityColeopteraTOTAL,0.522899885,x
291119,i,1,i1,766.3,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,0.523058702,x
121393,a,3,a3,949.8,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.523175542,x
927647,u,2,u2,1749.2,ProportionCarduus defloratus,ProportionZDensityColeopteraTOTAL,0.523565858,x
418425,i,4,i4,702.4,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,0.523654069,x
715497,n,4,n4,1420,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.523809524,x
842901,o,4,o4,1576.2,ProportionVeronica chamaedris,ProportionZDensityColeopteraTOTAL,0.523809524,x
376020,i,3,i3,711.5,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.523809524,x
206333,a,5,a5,1001,ProportionSedum album,ProportionZDensityColeopteraTOTAL,0.524222313,x
78904,a,2,a2,984.9,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,0.52457123,x
248783,a,6,a6,981.9,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.525571995,x
36464,a,1,a1,1020.6,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,0.526220073,x
927619,u,2,u2,1749.2,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.52663489,x
927721,u,2,u2,1749.2,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.526717721,x
163832,a,4,a4,1002.8,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,0.527646045,x
248791,a,6,a6,981.9,ProportionTrifolium repens,ProportionZDensityColeopteraTOTAL,0.528110599,x
206276,a,5,a5,1001,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.528301887,x
927688,u,2,u2,1749.2,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.528301887,x
927706,u,2,u2,1749.2,ProportionMyosotes sp#,ProportionZDensityColeopteraTOTAL,0.528301887,x
333654,i,2,i2,737.4,ProportionTeucrium chamaedris,ProportionZDensityColeopteraTOTAL,0.528335535,x
163930,a,4,a4,1002.8,ProportionVicia cracca,ProportionZDensityColeopteraTOTAL,0.528591957,x
376022,i,3,i3,711.5,ProportionHypericum sp#,ProportionZDensityColeopteraTOTAL,0.528889221,x
248721,a,6,a6,981.9,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.529060187,x
673067,n,3,n3,1407.7,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,0.529569892,x
588247,n,1,n1,1390.3,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.529978355,x
503264,i,6,i6,702.2,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,0.530299437,x
885304,u,1,u1,1745.8,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,0.530325444,x
758015,n,5,n5,1398.6,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.530463038,x
545773,i,7,i7,648.5,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.531162691,x
842811,o,4,o4,1576.2,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,0.531604541,x
630582,n,2,n2,1405.5,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.531615925,x
206340,a,5,a5,1001,ProportionSolanum dulgamara,ProportionZDensityColeopteraTOTAL,0.531787239,x
588132,n,1,n1,1390.3,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,0.532334686,x
460963,i,5,i5,684.5,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.532449918,x
885209,u,1,u1,1745.8,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.53272008,x
163797,a,4,a4,1002.8,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.532726142,x
842888,o,4,o4,1576.2,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,0.533025891,x
673145,n,3,n3,1407.7,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.534178187,x
206232,a,5,a5,1001,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.534419877,x
206246,a,5,a5,1001,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.53456978,x
333570,i,2,i2,737.4,ProportionEuphrasia sp,ProportionZDensityColeopteraTOTAL,0.534600142,x
121360,a,3,a3,949.8,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.534714004,x
163921,a,4,a4,1002.8,ProportionUrtica dioica,ProportionZDensityColeopteraTOTAL,0.534805334,x
460859,i,5,i5,684.5,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.535101988,x
333651,i,2,i2,737.4,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,0.535134444,x
842814,o,4,o4,1576.2,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,0.535213883,x
757943,n,5,n5,1398.6,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.53546612,x
163918,a,4,a4,1002.8,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.535473553,x
163902,a,4,a4,1002.8,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.535749091,x
418465,i,4,i4,702.4,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.535841309,x
673044,n,3,n3,1407.7,ProportionClinopodium vulgare,ProportionZDensityColeopteraTOTAL,0.536290323,x
673060,n,3,n3,1407.7,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,0.536442483,x
376098,i,3,i3,711.5,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.536792341,x
503285,i,6,i6,702.2,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.536917925,x
545753,i,7,i7,648.5,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.537303122,x
503358,i,6,i6,702.2,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,0.537600985,x
927766,u,2,u2,1749.2,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.538373121,x
885326,u,1,u1,1745.8,ProportionTragopodon pratensis,ProportionZDensityColeopteraTOTAL,0.538461538,x
206208,a,5,a5,1001,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,0.539414015,x
673011,n,3,n3,1407.7,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,0.540229885,x
927730,u,2,u2,1749.2,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.540326592,x
418419,i,4,i4,702.4,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.541171651,x
460842,i,5,i5,684.5,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,0.541443804,x
291151,i,1,i1,766.3,ProportionKnautia/ Scabiosa,ProportionZDensityColeopteraTOTAL,0.541772152,x
927655,u,2,u2,1749.2,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.54281925,x
503284,i,6,i6,702.2,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.542970581,x
248777,a,6,a6,981.9,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,0.543087558,x
163887,a,4,a4,1002.8,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.543243561,x
375992,i,3,i3,711.5,ProportionClinopodium vulgare,ProportionZDensityColeopteraTOTAL,0.543715873,x
163893,a,4,a4,1002.8,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.544908117,x
36481,a,1,a1,1020.6,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.545259687,x
503328,i,6,i6,702.2,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.545454545,x
673025,n,3,n3,1407.7,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.545454545,x
757977,n,5,n5,1398.6,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.545480103,x
418420,i,4,i4,702.4,ProportionCentaurea sp#,ProportionZDensityColeopteraTOTAL,0.545508651,x
36523,a,1,a1,1020.6,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,0.545887152,x
248785,a,6,a6,981.9,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.546139148,x
673061,n,3,n3,1407.7,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.546247531,x
800380,o,3,o3,1612.7,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.546448353,x
460849,i,5,i5,684.5,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.546517277,x
206259,a,5,a5,1001,ProportionEchium vulgare,ProportionZDensityColeopteraTOTAL,0.547348954,x
460971,i,5,i5,684.5,ProportionTrifolium repens,ProportionZDensityColeopteraTOTAL,0.547584594,x
885251,u,1,u1,1745.8,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.548004312,x
503259,i,6,i6,702.2,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.54877206,x
715587,n,4,n4,1420,ProportionTrifolium repens,ProportionZDensityColeopteraTOTAL,0.549019608,x
715455,n,4,n4,1420,ProportionArenaria/Linum ym#,ProportionZDensityColeopteraTOTAL,0.550075766,x
163800,a,4,a4,1002.8,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,0.550552229,x
715525,n,4,n4,1420,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,0.550949525,x
842769,o,4,o4,1576.2,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.551008942,x
376093,i,3,i3,711.5,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.551048288,x
715507,n,4,n4,1420,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.551096009,x
121361,a,3,a3,949.8,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.551948052,x
36468,a,1,a1,1020.6,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,0.551979292,x
927658,u,2,u2,1749.2,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.552668629,x
460823,i,5,i5,684.5,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.552680592,x
885299,u,1,u1,1745.8,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.552915805,x
800324,o,3,o3,1612.7,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,0.553571429,x
757997,n,5,n5,1398.6,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.554133855,x
588238,n,1,n1,1390.3,ProportionPolygala alpestris,ProportionZDensityColeopteraTOTAL,0.554309998,x
375998,i,3,i3,711.5,ProportionCrepis/Hieracium,ProportionZDensityColeopteraTOTAL,0.554542612,x
885199,u,1,u1,1745.8,ProportionArenaria/Linum ym#,ProportionZDensityColeopteraTOTAL,0.555325444,x
757897,n,5,n5,1398.6,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.555555556,x
333583,i,2,i2,737.4,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.555629808,x
630717,n,2,n2,1405.5,ProportionUrtica dioica,ProportionZDensityColeopteraTOTAL,0.555894309,x
121335,a,3,a3,949.8,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.556142575,x
927642,u,2,u2,1749.2,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,0.556451613,x
248698,a,6,a6,981.9,ProportionEuphrasia sp,ProportionZDensityColeopteraTOTAL,0.556682028,x
630714,n,2,n2,1405.5,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.557013482,x
588139,n,1,n1,1390.3,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,0.557522124,x
418432,i,4,i4,702.4,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,0.557911148,x
460965,i,5,i5,684.5,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.55810374,x
715443,n,4,n4,1420,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,0.55862069,x
588146,n,1,n1,1390.3,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.558758074,x
800369,o,3,o3,1612.7,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.558823529,x
376019,i,3,i3,711.5,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.558926811,x
673114,n,3,n3,1407.7,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.558935484,x
333614,i,2,i2,737.4,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,0.559119876,x
545746,i,7,i7,648.5,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,0.55958614,x
418478,i,4,i4,702.4,ProportionOnonis spinosa,ProportionZDensityColeopteraTOTAL,0.560737403,x
588183,n,1,n1,1390.3,ProportionEchium vulgare,ProportionZDensityColeopteraTOTAL,0.561351797,x
79038,a,2,a2,984.9,ProportionTeucrium chamaedris,ProportionZDensityColeopteraTOTAL,0.561653484,x
715439,n,4,n4,1420,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.561685824,x
800411,o,3,o3,1612.7,ProportionPhyteuma orbiculare,ProportionZDensityColeopteraTOTAL,0.561874241,x
418471,i,4,i4,702.4,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,0.562183186,x
842878,o,4,o4,1576.2,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.562427496,x
545796,i,7,i7,648.5,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,0.562557264,x
418448,i,4,i4,702.4,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,0.56265647,x
418461,i,4,i4,702.4,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.562669476,x
206318,a,5,a5,1001,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.563291796,x
36564,a,1,a1,1020.6,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,0.563305715,x
333539,i,2,i2,737.4,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,0.564377699,x
885259,u,1,u1,1745.8,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.564416353,x
36488,a,1,a1,1020.6,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.564601922,x
545745,i,7,i7,648.5,ProportionDaucus carota,ProportionZDensityColeopteraTOTAL,0.564796905,x
800353,o,3,o3,1612.7,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,0.565217391,x
460970,i,5,i5,684.5,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.56562297,x
715550,n,4,n4,1420,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.56596218,x
800343,o,3,o3,1612.7,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.566035209,x
121436,a,3,a3,949.8,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,0.566366176,x
842755,o,4,o4,1576.2,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,0.566654182,x
885314,u,1,u1,1745.8,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.56709015,x
545728,i,7,i7,648.5,ProportionCentaurea sp#,ProportionZDensityColeopteraTOTAL,0.567894232,x
673074,n,3,n3,1407.7,ProportionHypericum sp#,ProportionZDensityColeopteraTOTAL,0.568610422,x
885231,u,1,u1,1745.8,ProportionCrepis/Hieracium/Leontodon,ProportionZDensityColeopteraTOTAL,0.569271577,x
163875,a,4,a4,1002.8,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.569817648,x
121403,a,3,a3,949.8,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.569985322,x
376042,i,3,i3,711.5,ProportionOnonis spinosa,ProportionZDensityColeopteraTOTAL,0.570101657,x
333637,i,2,i2,737.4,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.570552173,x
545852,i,7,i7,648.5,ProportionVeronica spicata,ProportionZDensityColeopteraTOTAL,0.570782857,x
885247,u,1,u1,1745.8,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,0.571078431,x
78954,a,2,a2,984.9,ProportionEuphrasia sp,ProportionZDensityColeopteraTOTAL,0.571095783,x
121449,a,3,a3,949.8,ProportionPrunella sp#,ProportionZDensityColeopteraTOTAL,0.571104536,x
36605,a,1,a1,1020.6,ProportionThymus sp#,ProportionZDensityColeopteraTOTAL,0.571258792,x
248712,a,6,a6,981.9,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.571509724,x
248668,a,6,a6,981.9,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.571894638,x
588157,n,1,n1,1390.3,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.572267237,x
206308,a,5,a5,1001,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,0.572631822,x
36610,a,1,a1,1020.6,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.572649658,x
333566,i,2,i2,737.4,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,0.572873519,x
503311,i,6,i6,702.2,ProportionEchium vulgare,ProportionZDensityColeopteraTOTAL,0.573330674,x
248661,a,6,a6,981.9,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.573559379,x
163811,a,4,a4,1002.8,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,0.573816382,x
418445,i,4,i4,702.4,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.574703749,x
503317,i,6,i6,702.2,ProportionGalium verum,ProportionZDensityColeopteraTOTAL,0.574752222,x
885330,u,1,u1,1745.8,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.574796138,x
630649,n,2,n2,1405.5,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.575,x
291104,i,1,i1,766.3,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.575083278,x
206366,a,5,a5,1001,ProportionVicia cracca,ProportionZDensityColeopteraTOTAL,0.575752856,x
460867,i,5,i5,684.5,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,0.577497726,x
